id;name;x;y;code
54;Salé (Sala);-2101407.232689;4138956.41491875;GCR
12;Rade d'Agay;-644407.601679123;4907006.12023081;SAB
13;Golfe de Fos;-801415.473039121;4930388.13719504;CIP
186;Aldborough;-951822.032502968;6227503.90010229;CIB
83;Caldes de Montbui;-1071468.83523448;4783511.1801006;MCN
187;Chur;-374169.140891316;5253524.5141365;LFO
1;Narbonne;-963254.645016083;4941243.02255826;ALI
1;Narbonne;-963254.645016083;4941243.02255826;QCR
31;Badalona;-1069736.07970487;4761771.56669318;CAQ
13;Golfe de Fos;-801415.473039121;4930388.13719504;QND
2;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;SEC
188;Bonn;-479238.601452449;5713104.2009449;PNN
189;Riudoms;-1178223.64807921;4750625.73706123;ARG
190;Agen;-1128274.23127231;5100334.89927791;SVR
191;Florensac;-921210.35308014;4955167.75173721;QCC
73;Corbridge;-959109.411125592;6336532.95218347;LCQ
19;Nîmes;-838407.36197678;4989987.83476454;LMS
25;Colchester;-876175.305477212;5941478.42952925;ROM
135;Angers;-1119515.66854045;5487450.16409711;LLA
38;Nijmegen;-539777.65547751;5851583.40331866;LIT
34;Brindisi;240645.609957865;4502577.12341599;STR
40;Lyon?;-755826.511770254;5194589.90619483;SES
2;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;OPT
1;Narbonne;-963254.645016083;4941243.02255826;EVO
192;Butzbach;-374169.960931298;5659880.3504563;QFC
193;Islas de Tremiti;45265.3647459372;4677390.80755053;FLF
2;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;SYN
13;Golfe de Fos;-801415.473039121;4930388.13719504;MIM
0;London;-955534.176698202;5921032.25118975;MVR
