id;name;x;y;code
172;Vila-seca;-1171109.2836082;4745591.66539216;PHILODAMVS
11;Canale Giancola;233795.948793698;4508377.81717628;APOLONIDA
60;Caudebec-lès-Elbeuf;-948082.257820173;5653686.91376687;QIMF
123;Cap du Dramont;-645729.205263754;4905136.0714961;STMARCANTHVS
173;Masada;1874737.90357591;3712068.14639042;PA
160;Biesheim;-501857.132580865;5409126.80892363;INSVR
174;Cersot;-750592.359770907;5304813.20105814;SES
175;Sea Mills;-1130507.59281524;5973691.4532889;HISPSAENI
88;Magdalensberg;38374.9991573839;5183976.92109374;CLARVS
86;Ampurias;-979826.647826815;4822915.54316754;SCOROBRES
114;Badalona;-1069736.07970487;4761771.56669318;PRI
176;Old Kilpatrick;-1069729.52656975;6493477.9618953;LSPBOER
165;Îles Lavezzi;-483582.993933958;4643721.57298741;ATT
177;Lincoln;-926993.142952562;6117472.83278893;Q
3;Brindisi;240645.609957865;4502577.12341599;SOTERICSOTERIX
63;Frankfurt am Main;-379275.935695407;5624503.54261325;MSMACIRGI
152;Chester;-1083293.76877323;6165894.85261533;QSP
18;Cartago;-452266.787599882;4133617.898619;MIV
35;Padova;-213255.361586905;5069825.09673237;SE
178;Salé (Sala);-2101407.232689;4138956.41491875;LFO
3;Brindisi;240645.609957865;4502577.12341599;CANINI
11;Canale Giancola;233795.948793698;4508377.81717628;DIOCLES
3;Brindisi;240645.609957865;4502577.12341599;APOLNVEB
136;Albinia;-301448.562629968;4751597.12113327;ARME
51;York;-936866.068451985;6208531.92561426;VDAP
63;Frankfurt am Main;-379275.935695407;5624503.54261325;DOM
157;Valencia;-1370641.54429225;4603331.77012747;TV
58;Mont-Beuvray;-790246.352069834;5338595.2411637;ARTE
113;Clermont-l'Hérault;-917987.17156083;4983115.16871679;BRODV
0;London;-955534.176698202;5921032.25118975;PORTPAH
125;Nijmegen;-539777.65547751;5851583.40331866;LVANTI
11;Canale Giancola;233795.948793698;4508377.81717628;STABVA
11;Canale Giancola;233795.948793698;4508377.81717628;DIOCLES
43;Ostia Antica;-225025.730008559;4658894.83827206;GPCI
17;Mainz;-410621.150909084;5614880.89712105;LLI
11;Canale Giancola;233795.948793698;4508377.81717628;VISELLI
178;Salé (Sala);-2101407.232689;4138956.41491875;EXOIVLIHONORPMCTVB
33;Mataró;-1050607.07509535;4768620.89854006;SEC
49;Golfe de Fos;-801415.473039121;4930388.13719504;LCSOL
10;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;R
179;Southend;-1166862.44797334;6458330.38200072;SILVESTRI
180;Arras;-793480.884151889;5731757.25666986;ARAXIFMARAXIEM
136;Albinia;-301448.562629968;4751597.12113327;AIAS
50;Nuits-Saint-Georges;-715804.369211464;5346795.26307407;CIALB
77;Fayum;1458180.37948645;3282866.2334685;HPAIOC
35;Padova;-213255.361586905;5069825.09673237;RPHAE
68;Sant Boi de Llobregat;-1089519.33047454;4753980.0419975;ANT
132;Poitiers;-1080805.8615119;5370433.84179591;PANNRVF
49;Golfe de Fos;-801415.473039121;4930388.13719504;SVROSVRO
181;Druten-Boldershof;-556441.87057805;5862191.65562761;QIALB
68;Sant Boi de Llobregat;-1089519.33047454;4753980.0419975;IVLIANICETI
161;Lezhë;387286.117176116;4626640.32341537;DION
87;Genève;-645305.35403197;5224104.61887438;PM
3;Brindisi;240645.609957865;4502577.12341599;LEONTISCVS
21;Vienne;-758879.15566038;5169350.34629686;PMANISVP
7;Narbonne;-963254.645016083;4941243.02255826;QFS
79;Mainz-Kastel;-409856.374447268;5617683.65509329;IIIENNIORIVLSAE
182;Tanger (Tingi);-1946505.43346597;4308761.98020494;HIA
25;Barcelona;-1076901.0270608;4757664.54939025;LESB
3;Brindisi;240645.609957865;4502577.12341599;PHILEMONOS
67;Vicenza;-237571.667911811;5087669.12549354;FELIX
183;Villeneuve-sur-Lot;-1116022.97867642;5121708.43515535;M
131;Modena;-302987.567560658;4977277.86928051;HERPICEN
11;Canale Giancola;233795.948793698;4508377.81717628;DIOCLES
184;Fier;380345.554208051;4508270.24082316;ANINI
43;Ostia Antica;-225025.730008559;4658894.83827206;FCOL
83;Altino;-171829.409941474;5079587.11299808;PPETRONI
185;Worms;-411571.708575673;5574996.93876985;MILONF
44;Rade d'Agay;-644407.601679123;4907006.12023081;AC
2;Lyon?;-755826.511770254;5194589.90619483;BARNAEI
18;Cartago;-452266.787599882;4133617.898619;B
2;Lyon?;-755826.511770254;5194589.90619483;AIS
186;Cirencester;-1076201.6810463;5985621.38794828;FSCIMNIANO
3;Brindisi;240645.609957865;4502577.12341599;CANINI
3;Brindisi;240645.609957865;4502577.12341599;DIOPANTVS
151;Oderzo;-161636.089356029;5104955.34449377;CLAEKBAS
19;Alise-Sainte-Reine;-741107.494160932;5398662.61806195;AR
