id;name;x;y;province
880;Southampton;-1066016.28834151;5881839.25979855;Britannia
881;Padova;-219322.285485147;5063018.74137226;Italia
882;Modena;-118666.189548716;5106481.29198317;Italia
883;Nice;-607320.152391067;4932738.79109683;Italia
884;Kirkton;-1052099.29952862;6388424.84303726;Caledonia
885;Ascó;-1217966.54899359;4765527.49966152;Tarraconensis
886;Prestatyn;-1110482.5490777;6191932.92020591;Britannia
887;Viterbo;-233882.585619777;4734722.77440023;Italia
888;Weißenthurm;-460851.630191816;5673325.96088646;Germania Superior
889;Koblenz;-453093.464027805;5664618.53690518;Germania Superior
890;Eining;-176481.504917016;5452674.00787455;Raetia
891;Loupian;-907672.647783555;4959907.57921964;Narbonensis
892;Calabria;159196.012834188;4353811.53182772;Italia
893;Brive;-1227631.31191252;5521874.51535724;Lugdunensis
894;Avignon;-799649.781115405;4994996.39512766;Narbonensis
895;Carcassonne;-1016020.88149081;4956609.06064438;Narbonensis
896;Cambridgeshire;-916591.738593881;6006851.21039295;Britannia
897;Villafáfila;-1715870.75798647;4989785.25754089;Tarraconensis
898;Ventimiglia;-578590.071372758;4935905.50018879;Italia
899;Siracusa;-6950.4124429847;4117495.99047133;Sicilia
900;Draguignan;-675034.553189508;4924224.31362749;Narbonensis
901;Crouzilles;-1054861.95475439;5427411.14255812;Lugdunensis
902;Koestlach;-532738.806286702;5353536.67996115;Germania Superior
903;Benicarló-Islas Columbretes;-1257418.45797438;4615133.43300133;Tarraconensis
904;Trinitapoli;88631.1507554169;4589287.64186054;Italia
905;Bengasi;417859.189445568;3553809.83093851;Cyrenaica
906;Broughton;-1089984.83941823;6164217.41865263;Britannia
907;Manta Rota;-2057109.16296306;4517891.84254934;Lusitania
908;Santarém;-1959344.02575996;4962852.95641884;Lusitania
909;Cruzy;-753738.915119397;5438414.90780981;Lugdunensis
910;Thérouanne;-820324.197865454;5779145.1502761;Belgica
911;Rambervillers;-562999.170437464;5454907.5973804;Belgica
912;Périgueux;-1092718.48438558;5207577.15161197;Aquitania
913;Sète;-902266.913851792;4953792.54515254;Narbonensis
914;Boutenac;-981920.366978614;4941129.17671166;Narbonensis
915;Ollioules;-733117.683693932;4888674.10278062;Narbonensis
916;Altkirch;-533337.903868127;5366563.88173504;Germania Superior
917;Ergnies;-851793.407887104;5722613.47965496;Belgica
918;Capestang;-956805.584192466;4956563.25970345;Narbonensis
919;Piadena;-336083.58099038;5053067.72388753;Italia
920;Pomérols;-918416.989183906;4955468.45640589;Narbonensis
921;Naix-aux-forges;-649059.121690516;5506092.41077562;Belgica
922;Holborn;-957057.58532218;5921780.96548023;Britannia
923;Soulac-sur-Mer;-1226561.62454397;5283518.75062408;Aquitania
924;Vieil-Évreux;-940835.108073857;5619041.04695464;Lugdunensis
925;Bishopton;-1073427.19551087;6492882.24764783;Caledonia
926;Liria;-1361067.76164528;4616833.98656709;Tarraconensis
927;Vieux-Pont;-1025847.00127155;5646646.58260638;Lugdunensis
928;Neerharen;-574211.33310345;5752269.64788885;Germania Inferior
929;Cazzano;-254193.955547462;4980759.60488306;Italia
930;Boé;-1129227.19179156;5095859.87182137;Aquitania
931;Embouchure de l’ Agly;-971130.592790544;4896155.31097898;Narbonensis
932;Arcevia;-152254.784794725;4848055.69055617;Italia
933;Vada;-355279.409744011;4854053.90493994;Italia
934;Asolo;-207078.575973928;5112250.17325339;Italia
935;Ouddorp;-671992.197497118;5879712.8875392;Germania Inferior
936;Château-Thierry;-782885.434712044;5584048.58459667;Belgica
937;Tell Atrîb, Gezîret;1541298.1018244;3507164.59451439;Aegyptus
938;Calabria;110253.126771562;4326419.56652591;Italia
939;Famars;-740679.454900334;5721666.72774284;Belgica
940;Tivoli;-596308.226137191;5041760.56739991;Italia
941;San Luis;-935457.461484056;4547756.24469068;Tarraconensis
942;Trecino;-299334.424020155;4110259.56793437;Italia
943;Sorcy;-628445.346676159;5510624.72592948;Belgica
944;Verneuil-en-Halatte;-839975.649213754;5624907.89355813;Belgica
945;Saint-Médard-de-Mussidan;-1124818.04786816;5198524.32333173;Aquitania
946;Dietikon;-450356.642573727;5327668.80148124;Germania Superior
947;Pesaro;-149241.757646983;4892630.82235147;Italia
948;Alicante;-1385089.28450119;4463713.26666675;Tarraconensis
949;Castres;-1198913.91874907;5178072.00304552;Aquitania
950;Barrosinha;-2098216.62870529;4683164.67535132;Lusitania
951;Ceuta;-1899697.49219162;4308519.53565494;Mauretania Tingitana
952;Felline;253621.874103292;4424339.03863212;Italia
953;Anzola;-279785.289884879;4980060.09441275;Italia
954;Uplyme;-1180193.68720235;5899587.04755141;Britannia
955;Margherita di Savoia;94314.5575555313;4590823.85161188;Italia
956;Hüchelhoven;-502239.814525535;5749654.22537995;Germania Inferior
957;Lauffen am Neckar;-364870.973525996;5503666.80816787;Germania Superior
958;Bolsena;-239336.495543669;4761534.85761756;Italia
959;Cumbernauld;-1040370.79673091;6486124.23329299;Caledonia
960;Alexandrie;1112313.59927721;3462245.39048514;Cyrenaica
961;Charente-Maritime;-1197680.11980849;5273960.39113718;Aquitania
962;Llantwit Major;-1189953.87004815;5984983.73840063;Britannia
963;Sabratha;-127972.914343112;3630124.30476298;Africa Proconsularis
964;Hyères;-709728.49953245;4882589.53112165;Narbonensis
965;Castor;-936552.062040225;6040791.90865701;Britannia
966;Étangs de Villepey;-656252.089305681;4904929.50486331;Narbonensis
967;Gers;-1153764.54035436;5043715.2807472;Aquitania
968;Aix-en-Provence;-767241.085595176;4937156.4844315;Narbonensis
969;Beckfoot;-1060641.65275008;6301951.66741167;Britannia
970;Atri;-77255.6684014152;4738584.09886042;Italia
971;Alexandrie;1452319.46721653;3421680.85514025;Aegyptus
972;Vattevill-la-Rue;-965791.611159849;5683434.98552602;Lugdunensis
973;Astorga;-1729273.44524473;5070491.88673275;Tarraconensis
974;Kelvedon;-890171.35809129;5939601.65731732;Britannia
975;Saint Marsal;-1011057.98049445;4876343.50823081;Narbonensis
976;Uzita;-429851.41455077;3990174.1645117;Africa Proconsularis
977;Thonon-les-Bains;-615535.986215832;5238782.4130004;Germania Superior
978;Nouvelles;-706640.850470202;5724593.12127295;Belgica
979;Ozzano;-258584.641021269;4966258.31338145;Italia
980;Montayral;-1091649.27841778;5123494.37625198;Aquitania
981;Aude;-952921.910279232;4945212.94940737;Narbonensis
982;Boust;-572104.500338892;5582054.03490155;Belgica
983;Castlecary;-1036998.42331303;6488915.3509313;Caledonia
984;Dangstetten;-452161.301148286;5349861.19494154;Germania Superior
985;Bettingen;-502634.432653425;5358855.84054295;Germania Superior
986;Arbon;-370213.222875438;5327634.32858863;Raetia
987;Bishop Auckland;-949054.410666976;6294833.49738688;Britannia
988;Toul;-610374.971762773;5502424.65550382;Belgica
989;Algeciras;-1904032.28780329;4340096.8477591;Baetica
990;Concordia;-290609.858271779;5022741.02690669;Italia
991;Heuqueville;-1000427.59995658;5708276.4923371;Lugdunensis
992;Signes;-728758.88144273;4905691.37071488;Narbonensis
993;Arade, Ribeira de;-2151391.04674125;4541690.48213947;Lusitania
994;Porto Conte;-586050.224350097;4571651.97824183;Corsica et Sardinia
995;Great Dunmow;-912255.597541451;5952017.83568669;Britannia
996;Castelnuovo di sotto;-324938.255746127;5015821.51966772;Italia
997;Durrës;368871.405719504;4575094.84475683;Macedonia
998;Premià de Mar;-1059017.3926699;4764656.49777234;Tarraconensis
999;Villetelle;-632147.164766257;4977410.69418904;Italia
1000;Vosges;-589115.341835749;5439775.39861186;Belgica
1001;Montale;-300507.516998095;4986370.45755015;Italia
1002;Neumagen;-494113.805607911;5397219.01558136;Germania Superior
1003;Sassuolo;-311561.915299102;4983997.74268911;Italia
1004;Sitges;-1111874.20871218;4746676.33402652;Tarraconensis
1005;Sicilia;-21741.3979764675;4166727.49092374;Sicilia
1006;Corçà;-991955.730292864;4807947.53328096;Tarraconensis
1007;Arenys de Munt;-1040841.20666514;4774896.17315159;Tarraconensis
1008;Castro Marim;-2053054.83719917;4519795.78361512;Lusitania
1009;Cavalaire;-677026.849693309;4882990.95624787;Narbonensis
1010;Palestrina;-174201.382947076;4663235.91270618;Italia
1011;Piacenza;-401630.389006041;5033804.97515651;Italia
1012;Norton Disney;-940814.519643092;6107895.22670759;Britannia
1013;Bellaria;-182278.033219539;4924232.44518638;Italia
1014;Peterborough;-930458.644334798;6040895.54269053;Britannia
1015;Castelnaudary;-1045583.85087189;4975822.93296301;Narbonensis
1016;Pontecagnano;-17411.1781610376;4516077.46823274;Italia
1017;Ospringe;-896771.172897821;5878295.87148829;Britannia
1018;Pîtres;-932523.61026059;5654070.53353283;Lugdunensis
1019;Castelldefels;-1119559.11921458;4882258.90865379;Tarraconensis
1020;Mailhac;-975060.318115575;4957675.90792465;Narbonensis
1021;Bourbon-Lancy;-817780.748647132;5309347.87496941;Lugdunensis
1022;Alexandrie;1528279.5560434;3436810.78547692;Aegyptus
1023;Espondeilhan;-936204.045308649;4965244.83332084;Narbonensis
1024;Camallera;-993025.537485352;4823865.77412852;Tarraconensis
1025;Salisbury;-1086527.08577183;5908547.22495746;Britannia
1026;Girona;-1008178.80239996;4810765.99854539;Tarraconensis
1027;Ribemont-sur-Ancre;-817878.374500059;5698938.22529418;Belgica
1028;Rubiera;-310155.976078717;4995107.04220346;Italia
1029;Alghero;-574966.657682757;4567839.39705301;Corsica et Sardinia
1030;Ancy;-779453.955768535;5209375.34680593;Lugdunensis
1031;Velilla de Ebro;-1297014.12291625;4808169.13311274;Tarraconensis
1032;Newel;-535400.286700328;5618436.74560114;Belgica
1033;Heliopolis;1498717.77133759;3376270.03429862;Aegyptus
1034;Alexandrie;1399928.42770258;3479099.12552223;Aegyptus
1035;Camós;-1774350.96279971;4405478.33443825;Baetica
1036;Manchester;-1026648.16474628;6182481.93517124;Britannia
1037;Páfos;1546035.34804729;3905586.86847194;Cyprus
1038;Jort;-1037133.31107804;5642346.05191973;Lugdunensis
1039;Thysdrus (El Jem);-436601.67163148;3955190.51001561;Africa Proconsularis
1040;Bury Saint Edmunds;-876898.900900726;5985143.55768478;Britannia
1041;Canohès;-990479.235997343;4885400.7443864;Narbonensis
1042;Marseille;-767600.941996865;4913795.57903945;Narbonensis
1043;Saint-Sever-de-Rustan;-1185235.55416402;5014334.00725557;Aquitania
1044;Sabratha;-298179.457692612;3660633.11215641;Africa Proconsularis
1045;Mirandola;-284490.414934456;5018221.42755599;Italia
1046;Roquelaure;-1145999.04901744;5047908.3807238;Aquitania
1047;Vidauban;-679668.310526605;4912574.59491017;Narbonensis
1048;Eaunes;-1091570.7109659;4998978.89206547;Narbonensis
1049;Castelldefels;-1276927.67732592;4718079.7219456;Tarraconensis
1050;Almuñécar;-1722755.89894183;4362395.95543729;Baetica
1051;Sicilia;-27768.8858247499;4278675.52434108;Sicilia
1052;Gernsheim;-400011.030763982;5586730.38499543;Germania Superior
1053;Gièvres;-959291.988124012;5420331.66376647;Aquitania
1054;Cagny;-1044313.02324532;5665066.06980993;Lugdunensis
1055;Rigarda;-1016111.28141971;4887670.95406581;Narbonensis
1056;San Juan Despí;-1087500.70188168;4756517.70087589;Tarraconensis
1057;Barcelona;-1963781.40955222;5140366.25556611;Tarraconensis
1058;San Vincenzo;-352036.024191647;4825404.20563085;Italia
1059;Coriano;-173923.158700879;4902593.19011714;Italia
1060;Rosignano Marittimo;-353217.745910165;4859438.69262762;Italia
1061;Exmes;-1025196.24259532;5613587.97038204;Lugdunensis
1062;Sulz am Neckar;-414882.288806037;5431078.5025572;Germania Superior
1063;Lille;-764491.102839561;5764366.28940886;Belgica
1064;Casa Nuova;-209408.027035646;4973783.46964821;Italia
1065;Sermide;-259244.564447586;5028297.9365739;Italia
1066;Malcantone;-277405.599109368;5032383.6681469;Italia
1067;Pisa;-355425.243160236;4895500.25404021;Italia
1068;Liffol-le-Grand;-641352.761798254;5467633.86638043;Germania Superior
1069;Braga;-1962582.40184934;5039870.29212145;Tarraconensis
1070;Fox-Amphoux;-703277.813103674;4935103.35277325;Narbonensis
1071;Sicilia;-119130.562158551;4173430.45259762;Sicilia
1072;Mercadal;-950215.248175248;4575886.6510258;Tarraconensis
1073;Montans;-1036821.1261627;5037870.01706675;Narbonensis
1074;Montargis;-858316.911564368;5479790.29102354;Lugdunensis
1075;Donjeux;-568690.508247816;5517508.6731489;Belgica
1076;Camós;-1921501.23894611;4330138.42784383;Baetica
1077;Gradistea;670860.674982403;5077883.49413886;Dacia
1078;Rhodes;1125400.45789681;4026994.31845933;Asia
1079;Saint-Remy-de-Provence;-801470.899519932;4977128.95950408;Narbonensis
1080;Salobreña;-1457741.75337046;4555464.36050901;Tarraconensis
1081;Théza;-981455.039463643;4881457.7506255;Narbonensis
1082;Beirut;1847359.71913273;3844280.33651691;Syria
1083;Algámitas;-1846784.70937458;4432383.1092095;Baetica
1084;Saint-André;-857627.192311953;5061677.64738394;Narbonensis
1085;Oberweningen;-447651.75085769;5338552.27068484;Germania Superior
1086;Aude;-1005681.82031898;4969788.5872034;Narbonensis
1087;Lugano;-432588.825007193;5165796.14892568;Italia
1088;Villetelle;-635828.056597084;4979965.84966935;Italia
1089;Tayside;-994435.113986876;6525722.48411293;Caledonia
1090;Osterburken;-338582.273326767;5540021.75366891;Germania Superior
1091;Sains-du-Nord;-711943.157785152;5688776.6290296;Belgica
1092;Chavigny-Bailleul;-946950.571073434;5606950.9809903;Lugdunensis
1093;Boulouris;-649457.586252622;4906049.95571356;Narbonensis
1094;Palmira;2092635.00725266;3962101.02372975;Syria
1095;Castres;-1021431.75107315;5001245.19781118;Narbonensis
1096;Cavaillon;-783568.619464604;4979140.78133633;Narbonensis
1097;Ravenglass;-1069289.47352345;6301060.81164344;Britannia
1098;Dalmeny;-1003685.27107216;6474192.77031261;Caledonia
1099;Fons-sur-Lussan;-832785.254703109;5029640.62017985;Narbonensis
1100;Hettange-Grande;-575296.604521168;5579553.08273978;Belgica
1101;Srijemska Mitrovica;390576.926851977;4981264.27559256;Pannonia Inferior
1102;Durhamshire;-953659.242255125;6298416.15049493;Britannia
1103;Saint-Genest;-809778.281871242;5101577.05018356;Narbonensis
1104;Roye;-809231.723002786;5666498.61328223;Belgica
1105;Ascoli Satriano;44341.4774987575;4575213.2358658;Italia
1106;Grantham;-945009.504551965;6083291.00448143;Britannia
1107;Bambiderstroff;-549974.047210634;5539579.64496275;Belgica
1108;Bingerbrück;-439114.69375058;5617824.20482386;Germania Superior
1109;Capo Murri di Porco (Siracusa);-8434.09890389419;4117585.38558177;Sicilia
1110;Rinconcillo;-1902565.72978855;4342867.20381725;Baetica
1111;Haillainville;-573328.270522574;5462775.35010852;Belgica
1112;Motherwell;-1048246.6160595;6468696.71570134;Caledonia
1113;Groß-Umstadt;-366096.195802009;5594279.14789701;Germania Superior
1114;Miltenberg;-344994.451356946;5572194.21912695;Germania Superior
1115;Lucera;26949.6957237388;4609791.81400615;Italia
1116;San Feliu del Llobregat;-1088076.81369124;4758387.03914364;Tarraconensis
1117;Tiddis;-804958.450325783;4134103.97948402;Africa Proconsularis
1118;Lelling;-542939.257855175;5531163.98176597;Belgica
1119;Les Andelys;-920596.664192033;5642554.50294566;Lugdunensis
1120;Dompierre-sur-Nièvre;-841424.22431779;5386605.52768543;Lugdunensis
1121;Porto Cristo (Mallorca);-1021772.54016909;4528366.46780098;Tarraconensis
1122;Moulay Idriss;-1979141.59645833;4104062.89719779;Mauretania Tingitana
1123;Champigneulles;-589192.017933705;5505026.65468745;Belgica
1124;Dalkeith;-988621.904649597;6456373.66953387;Caledonia
1125;Molesmes;-741059.019590508;5444775.66662504;Germania Superior
1126;Tour-bas-Elne;-978039.49692821;4877025.23617046;Narbonensis
1127;Madrid;-1605146.45644764;4778113.61259915;Tarraconensis
1128;Maranello;-305173.867223545;4981312.52456957;Italia
1129;Alvor;-2157048.30723511;4545740.29860002;Lusitania
1130;Montbrison;-819763.002491335;5191677.93603787;Aquitania
1131;Villevieille;-710326.430318601;5024202.27600342;Narbonensis
1132;Calderara di Reno;-272942.259220381;4981111.5492616;Italia
1133;Halstroff;-551457.922514167;5572279.58171963;Belgica
1134;Dugenta;-49915.0757144105;4574283.97052664;Italia
1135;Theilenhofen;-167725.348487495;5477169.75325658;Raetia
1136;Landas;-751689.638613947;5742466.86157894;Belgica
1137;Mirebeau;-681732.31533168;5369889.1448451;Germania Superior
1138;Aubiet;-1131386.65096434;5035570.26879989;Narbonensis
1139;Andard;-1108869.66773494;5482224.17796096;Lugdunensis
1140;Soulosse;-628189.014122026;5474801.77648493;Germania Superior
1141;Cockermouth;-1053597.50328897;6333957.37945269;Britannia
1142;Mykonos;883374.819214234;4153619.29883024;Achaia
1143;Lamta;-466789.533783907;3888836.97426316;Africa Proconsularis
1144;Cadaquès;-963148.326655803;4836768.93715442;Tarraconensis
1145;Berenice;1983908.42074502;2721425.62620627;Aegyptus
1146;Biache-Saint Vaast;-781322.747927607;5731083.99805374;Belgica
1147;Fellbach;-359721.110469539;5473583.04695001;Germania Superior
1148;Adria;-204080.757311773;5028262.876483;Italia
1149;Glossop;-1009274.43658793;6166462.76797821;Britannia
1150;La Torre;-216115.779764174;4912677.9063086;Italia
1151;London;-955575.315533933;5921030.01170029;Britannia
1152;Great Wakering;-894000.649922017;5905146.24444468;Britannia
1153;Sax;-1411071.35637339;4498449.19537414;Tarraconensis
1154;Salapia;81977.751197149;4595240.91471444;Italia
1155;Corfe Mullen;-1113882.99810809;5883315.14279004;Britannia
1156;Villeneuve-lès-Béziers;-937940.078310953;4950911.01714505;Narbonensis
1157;Castleton;-1004768.37521565;6154878.91068177;Britannia
1158;Lison;-1097700.00021184;5693304.63114319;Lugdunensis
1159;Saintes-Maries-de-la-Mer;-841093.350595992;4946523.46060183;Narbonensis
1160;Gilsland;-992568.326713143;6350349.14736331;Britannia
1161;Torelló;-1052979.3201097;4828463.59598987;Tarraconensis
1162;Sicilia;-3136.07119344448;4204602.76422988;Sicilia
1163;Olten;-487827.1561595;5328556.25397398;Germania Superior
1164;Vlorë;371962.63435058;4480650.1126028;Macedonia
1165;Knossos;878615.341529812;3914030.94855909;Creta
1166;Narni;-197075.088829552;4742153.1534877;Italia
1167;Alexandrie;1579726.83048764;2983938.38941139;Aegyptus
1168;Corlo;-230525.184679409;5011785.75116073;Italia
1169;Alcamo-Marina;-206026.226506077;4234540.05900904;Sicilia
1170;Poilhes;-954414.43025718;4953619.81932473;Narbonensis
1171;Fégréac;-1227359.17630178;5533406.2701378;Lugdunensis
1172;Provinzia di Bergamo;-369656.797117737;5136888.19530641;Italia
1173;Seltz;-443933.611614525;5496335.86823164;Germania Superior
1174;Faenza;-227503.912811121;4943928.57992003;Italia
1175;Burghöfe;-248954.503144429;5438237.08714965;Raetia
1176;Mont-Lassois;-727977.7085487;5438487.67444434;Germania Superior
1177;Frick;-476208.524891704;5344215.36998735;Germania Superior
1178;Pithiviers-le-Veil;-894119.686344039;5507702.09084114;Lugdunensis
1179;March;-909430.80200194;6030483.28676911;Britannia
1180;Acs-Vaspuszta;275830.250479609;5288652.99132449;Pannonia Inferior
1181;Stoke Prior;-1107046.1264897;6052641.29598009;Britannia
1182;Caerphilly;-1165104.63042796;5997885.22449668;Britannia
1183;Künzing;-83084.5844053159;5420793.77070262;Raetia
1184;Nonantola;-289873.232608637;4996330.17906389;Italia
1185;Gavà;-1093655.02077794;4750624.63787679;Tarraconensis
1186;Martigny (Forum Claudii Vallensium);-1123268.94627571;5625190.56802528;Lugdunensis
1187;Sturry;-880123.222481412;5871592.04715196;Britannia
1188;Auterive;-1083406.88908765;4988759.24798695;Narbonensis
1189;Eaucourt-sur-Somme;-863175.392471603;5723176.5119734;Belgica
1190;Vilopriu;-990965.33859975;4821419.87463148;Tarraconensis
1191;Brockworth;-1084314.70672774;6002442.83729146;Britannia
1192;Botorrita;-1343229.72100661;4836250.61906295;Tarraconensis
1193;Jerusalem;1831845.23212156;3599416.90376833;Iudaea
1194;Magalas;-938769.843486619;4969260.3464209;Narbonensis
1195;Fuentes de Ebro.;-1309518.96192355;4827949.25706402;Tarraconensis
1196;Chelmsford;-909188.953593619;5933292.30721563;Britannia
1197;Dubrovnik;261576.307777223;4726112.89606377;Dalmatia
1198;Vendôme;-989636.536848427;5490756.14696931;Lugdunensis
1199;Garrissou;-975961.784425268;5052714.04441386;Narbonensis
1200;Alexandrie;1714059.43874405;2641477.52511541;Aegyptus
1201;Celje;-33795.8664035727;5071509.07809016;Italia
1202;Boviolles;-645857.235770808;5506652.78729285;Belgica
1203;Salchenried;-270262.542522033;5337011.14288083;Raetia
1204;Kastell Kapersburg;-416478.421982468;5634796.89142258;Germania Superior
1205;Sainte Catherine;-1097209.72151984;5262587.27694953;Aquitania
1206;Newport;-1149330.91211402;5992355.757736;Britannia
1207;Balaruc-les-Bains;-902608.272646684;4957965.10409627;Narbonensis
1208;Campania;-61284.6726450166;4517407.67969167;Italia
1209;Grenoble;-700292.896679693;5116865.61494463;Narbonensis
1210;Adelange;-550420.225604477;5528931.71402329;Belgica
1211;Wakefield;-962898.377521765;6187070.78178539;Britannia
1212;Venizy;-786471.821339077;5466803.29379613;Lugdunensis
1213;Ockenburgh;-645552.136177208;5900452.55020105;Germania Inferior
1214;Sorcy;-688252.761376014;5618834.73130978;Belgica
1215;Sedlescombe;-931835.020839365;5842937.63681641;Britannia
1216;Lattes;-892226.071934097;5634101.85717937;Lugdunensis
1217;Étrun;-798301.119181944;5735731.39409169;Belgica
1218;Sant Josep;-1214971.86967115;4497561.38539052;Tarraconensis
1219;Hainstadt;-343334.35875129;5553199.17049125;Germania Superior
1220;Adenau;-498165.472813481;5676407.33142564;Germania Inferior
1221;Denver;-888395.956253208;6028114.35288591;Britannia
1222;Forbach;-532867.854726648;5534136.66167503;Belgica
1223;Saint-Gilles-du-Gard;-836101.57479194;4971447.95060132;Narbonensis
1224;Tresques;-813870.062774254;5016575.36857448;Narbonensis
1225;Weymouth;-1149370.38607379;5872920.9650102;Britannia
1226;Nîmes;-583690.483652567;5573603.57050549;Belgica
1227;Blagnac;-1082541.77839383;5021756.52075626;Narbonensis
1228;Domagnano;-184815.664525959;4901847.13107091;Italia
1229;Hexham;-964279.788139131;6338335.32301284;Britannia
1230;Gonneville-sur-Scie;-929956.466799796;5704946.95969401;Lugdunensis
1231;West Woodburn;-960852.201589196;6361338.15971368;Britannia
1232;Selinunte;-223150.828782458;4191206.3655603;Sicilia
1233;Bourlon;-773077.500142876;5713208.8745288;Belgica
1234;Riolo;-286820.495713814;4988435.74114063;Italia
1235;Villetelle;-602361.289427734;5551980.2843904;Belgica
1236;Montélimar;-790557.829057899;5064062.56701237;Narbonensis
1237;Bois de Loumet;-975159.705927566;4935983.43897919;Narbonensis
1238;Vilanova i la Geltrú;-1119117.22938777;4746688.59361375;Tarraconensis
1239;Costa Brava;-993465.803699925;4780405.28062053;Tarraconensis
1240;Grosseto;-297133.074071174;4788651.96768933;Italia
1241;Holborough;-924292.358666464;5890215.43640418;Britannia
1242;Vilabella (Tarragona);-1151818.24969337;4757232.92625691;Tarraconensis
1243;Pavia;-429868.964142299;5070050.11203068;Italia
1244;Horbourg;-512236.703102229;5415301.15840399;Germania Superior
1245;Paisley;-1072231.96157718;6484192.23830831;Caledonia
1246;Provicia di Forli;-217975.878713554;4920377.53805994;Italia
1247;Baden-Baden;-436572.750371674;5479529.03070878;Germania Superior
1248;La Franqui;-967288.362529602;4912639.67343168;Narbonensis
1249;Saint Cyr sur Mer;-743424.954189758;4896157.46944746;Narbonensis
1250;Brumath;-475948.370462665;5483239.46436956;Germania Superior
1251;Sidi Ali Ben Ahmed;-2109074.12647966;4063115.98491003;Mauretania Tingitana
1252;Gavello;-215689.786027485;5025097.89340639;Italia
1253;Eslettes;-937592.691369283;5682421.65138874;Lugdunensis
1254;Gueugnon;-795857.520092847;5302291.74033393;Lugdunensis
1255;Ansignan;-1014123.10169572;4903083.23150268;Narbonensis
1256;Jagsthausen;-337289.010693345;5526245.31387164;Germania Superior
1257;Castelldefels;-1067500.19720434;4859249.74159737;Tarraconensis
1258;Sicilia;-95760.8691663838;4229442.06742637;Sicilia
1259;Caen;-1047725.29291331;5672204.10291428;Lugdunensis
1260;Athribis;1566661.14689609;2975700.28528203;Aegyptus
1261;Saint-Nicolas-lèz-Arras;-793202.041096636;5733130.52264556;Belgica
1262;Soses;-1215076.67011199;4806307.25800095;Tarraconensis
1263;Sarre-Union;-517311.000817042;5514880.2930404;Belgica
1264;Rocester;-1022012.89618937;6114417.94245917;Britannia
1265;Adony;338044.679457232;5220644.19372573;Pannonia Inferior
1266;Pollença;-1041927.05320296;4572271.60955976;Tarraconensis
1267;Tarn-et-Garonne;-1090704.82141607;5067115.81643469;Aquitania
1268;Blois;-975685.22092382;5461849.58405116;Lugdunensis
1269;Grosssachsen;-392098.886017169;5559302.54730787;Germania Superior
1270;Bermerain;-741526.37324242;5714296.6352798;Belgica
1271;Apollonia;590157.682463509;3640385.51162222;Cyrenaica
1272;Credenhill;-1117484.41715675;6044115.93178256;Britannia
1273;Ferreries;-953717.443352387;4566782.8222127;Tarraconensis
1274;Cazedarnes;-956060.102319733;4967444.24400891;Narbonensis
1275;Malton;-912895.472280218;6220706.6040473;Britannia
1276;Estói;-2094367.33352268;4520575.28671552;Lusitania
1277;Illa del Aire;-933711.196405127;4541737.31151757;Tarraconensis
1278;Clarques;-818816.176379422;5779734.8840576;Belgica
1279;Palermo;-169595.334278333;4246384.29630248;Sicilia
1280;Scole;-843068.56914371;5989183.31090942;Britannia
1281;St.Genies;-942484.031916352;4969714.44839218;Narbonensis
1282;Le Barroux;-772360.09819236;5011479.82396504;Narbonensis
1283;Maureilhan;-949934.068348103;4958549.85359992;Narbonensis
1284;Las Canteras;-1657479.20679027;4369482.92877572;Baetica
1285;Bomarzo;-219386.148981363;4740693.64358141;Italia
1286;Islas Columbretas;-1245011.02886499;4616123.60115323;Tarraconensis
1287;Albias;-1065641.1059137;5071554.2873257;Aquitania
1288;Laudun;-808447.166959452;5015294.32752858;Narbonensis
1289;Provincia di Novara;-475920.228606223;5168111.12039219;Raetia
1290;Aude;-943822.449541331;4940328.02945318;Narbonensis
1291;Seengen;-466057.111795152;5321621.66526759;Germania Superior
1292;Calpe;-1331926.20590199;4491738.89463698;Tarraconensis
1293;Sardegna;-567109.802908151;4512615.05742564;Corsica et Sardinia
1294;Selby;-942310.786273636;6188303.40569574;Britannia
1295;Hochscheid;-488576.988583342;5616476.64790544;Belgica
1296;La Guerche-sur-Aubois;-872058.509028795;5360030.57824724;Aquitania
1297;Mirecourt;-601020.289078885;5457545.63725606;Belgica
1298;Noyelles-Godault;-775021.722488848;5741817.15881934;Belgica
1299;Lausanne;-598441.82036732;5254053.12035327;Germania Superior
1300;Sant Llorenç;-1017364.97862181;4545796.65052828;Tarraconensis
1301;Brampton;-1004176.78848694;6350462.72518693;Britannia
1302;Argentona;-1053962.27178062;4770685.8274305;Tarraconensis
1303;Poil;-788627.094994537;5331313.33675962;Lugdunensis
1304;Tác;302626.088127319;5217598.49362242;Pannonia Inferior
1305;Saliceto di Chiaravalle;-369788.409409146;5031235.65592152;Italia
1306;Lillebonne;-975558.823294644;5689747.21345963;Lugdunensis
1307;Oermingen;-513233.824094175;5520769.38666258;Belgica
1308;Attingham;-1086624.12978052;6104249.86869324;Britannia
1309;Sicilia;-163862.471063047;4171300.9376215;Sicilia
1310;Allerey;-753834.166980558;5391324.2295169;Lugdunensis
1311;Pisa;-332725.795359355;4858733.89241346;Italia
1312;Cerignola;72741.6353737168;4580920.06456477;Italia
1313;Segesta;-218254.405127355;4230006.95631174;Sicilia
1314;Peyrilles;-1053678.44433591;5130977.76756451;Aquitania
1315;Worcester;-1073712.11890444;6041214.08692206;Britannia
