id;name;x;y;province
440;Ancy;-779453.955768535;5209375.34680593;Lugdunensis
441;Ozzano;-258584.641021269;4966258.31338145;Italia
442;Westmill;-935939.492316312;5963071.40251021;Britannia
443;Fos-Sur-Mer;-799972.470426201;4936462.19883311;Narbonensis
444;Thysdrus (El Jem);-436601.67163148;3955190.51001561;Africa Proconsularis
445;Bury Saint Edmunds;-876898.900900726;5985143.55768478;Britannia
446;Marseille;-767600.941996865;4913795.57903945;Narbonensis
447;Eaunes;-1091570.7109659;4998978.89206547;Narbonensis
448;Aix-en-Provence;-767241.085595176;4937156.4844315;Narbonensis
449;Gloucester;-1090534.60998064;6002523.13726591;Britannia
450;Alcácer do Sal?;-2100733.42795341;4684889.74812506;Lusitania
451;Sicilia;-27768.8858247499;4278675.52434108;Sicilia
452;Lixus;-1997235.51806087;4251471.20648533;Mauretania Tingitana
453;Hochtaunuskreis;89092.6203758026;4418444.99441478;Italia
454;Isola Sacra;-227800.608202716;4659178.69643386;Italia
455;Gièvres;-959291.988124012;5420331.66376647;Aquitania
456;Cagny;-1044313.02324532;5665066.06980993;Lugdunensis
457;Barcelona;-1963781.40955222;5140366.25556611;Tarraconensis
458;Calvatone;-331087.248697911;5050521.45438132;Italia
459;Ostiglia;-276722.028387053;5037937.46879345;Italia
460;Köngen;-355695.5065422;5457953.73936938;Germania Superior
461;Lansargues;-865577.77568548;4974516.16531331;Narbonensis
462;Lisieux;-1009461.32027461;5655159.13023059;Lugdunensis
463;Murviel-lès-Montpellier;-893814.920311246;4975245.66650297;Narbonensis
464;Exmes;-1025196.24259532;5613587.97038204;Lugdunensis
465;Marseille;-768368.12063224;4912623.5107282;Narbonensis
466;Sulz am Neckar;-414882.288806037;5431078.5025572;Germania Superior
467;Chartres;-938743.742607776;5552819.35096939;Lugdunensis
468;Lille;-764491.102839561;5764366.28940886;Belgica
469;Casa Nuova;-209408.027035646;4973783.46964821;Italia
470;Hvar;152598.492035836;4785318.05552004;Dalmatia
471;Sabratha;-127972.914343112;3630124.30476298;Africa Proconsularis
472;Lodi Vecchio;-409379.772766663;5082160.90448678;Italia
473;Liffol-le-Grand;-641352.761798254;5467633.86638043;Germania Superior
474;Rottenburg;-390496.903576861;5439877.28288671;Germania Superior
475;Montans;-1036821.1261627;5037870.01706675;Narbonensis
476;Vibo Valentia;73601.9963453536;4291194.65619184;Italia
477;La Buisse;-704557.7932343;5136571.53163594;Narbonensis
478;Palma de Mallorca;-1080365.82210844;4544792.5348095;Tarraconensis
479;Marseille;-771171.369764503;4916766.70473842;Narbonensis
480;Sète;-902266.913851792;4953792.54515254;Narbonensis
481;Beirut;1847359.71913273;3844280.33651691;Syria
482;Gricignano d'Aversa;-69415.756529814;4559014.31521913;Italia
483;Mèze;-908884.355268475;4957396.8090184;Narbonensis
484;Villetelle;-635828.056597084;4979965.84966935;Italia
485;Castelldefels;-1097233.25129209;4748102.17724721;Tarraconensis
486;Ceuta;-1899697.49219162;4308519.53565494;Mauretania Tingitana
487;Giglio Porto;-330649.70076896;4740012.01034023;Italia
488;Masada;1874737.90357591;3712068.14639042;Iudaea
489;Bologna;-268753.629985697;4971218.39802312;Italia
490;Castellón;-1302636.62248399;4644430.77148656;Tarraconensis
491;Hettange-Grande;-575296.604521168;5579553.08273978;Belgica
492;Srijemska Mitrovica;390576.926851977;4981264.27559256;Pannonia Inferior
493;Tiana;-1066994.63427414;4765243.93752963;Tarraconensis
494;Alicante;-1387165.69597007;4469728.1379712;Tarraconensis
495;Modena;-302987.567560658;4977277.86928051;Italia
496;Welzheim;-332862.137632384;5476255.96809373;Germania Superior
497;Metkovic;227040.459632707;4772283.63165366;Dalmatia
498;Gebel Tarhuna;-166490.340733739;3197559.45960075;Africa Proconsularis
499;Saint-Etienne-Roilaye;-802284.962861084;5624159.66030804;Belgica
500;Ceilhes-et-Rocozels;-939666.01380661;5008264.03033893;Narbonensis
501;Porto-Vecchio;-477629.776544844;4671054.56413327;Corsica et Sardinia
502;La Unión;-1442022.18666598;4396330.71849281;Tarraconensis
503;Martigny;-575584.577604651;5200765.19520363;Italia
504;Cahors;-1056327.87708297;5112167.0970465;Aquitania
505;Les Andelys;-920596.664192033;5642554.50294566;Lugdunensis
506;Dalkeith;-988621.904649597;6456373.66953387;Caledonia
507;Siracusa;-6950.4124429847;4117495.99047133;Sicilia
508;Maranello;-305173.867223545;4981312.52456957;Italia
509;Calderara di Reno;-272942.259220381;4981111.5492616;Italia
510;Carthage;-453723.620882849;4131450.54300313;Africa Proconsularis
511;Theilenhofen;-167725.348487495;5477169.75325658;Raetia
512;Landas;-751689.638613947;5742466.86157894;Belgica
513;Aubiet;-1131386.65096434;5035570.26879989;Narbonensis
514;Entremont;-631707.898331306;5194005.56659411;Narbonensis
515;Cockermouth;-1053597.50328897;6333957.37945269;Britannia
516;Cadaquès;-963148.326655803;4836768.93715442;Tarraconensis
517;Glossop;-1009274.43658793;6166462.76797821;Britannia
518;La Torre;-216115.779764174;4912677.9063086;Italia
519;Corfe Mullen;-1113882.99810809;5883315.14279004;Britannia
520;Savaria;168233.18946393;5240419.42173302;Pannonia Superior
521;Gilsland;-992568.326713143;6350349.14736331;Britannia
522;Harfleur;-1000395.01080447;5695786.8543823;Lugdunensis
523;Marano Lagunare;-108853.107319942;5097996.18921349;Italia
524;Umbria;-188353.466106486;4801148.60659994;Italia
525;Tournus;-633616.142742258;5023500.32083943;Italia
526;Knossos;878615.341529812;3914030.94855909;Creta
527;Caernarfon;-1172762.88304592;6192560.61999399;Britannia
528;Vaucluse;-769830.196361908;4995363.18285515;Narbonensis
529;Rhodes;1125400.45789681;4026994.31845933;Asia
530;Felanitx;-1039790.28542194;4524391.73912545;Tarraconensis
531;Sturry;-880123.222481412;5871592.04715196;Britannia
532;Viladamat;-983502.444712979;4823004.4158836;Tarraconensis
533;Nyon;-634199.864409378;5244193.075572;Germania Superior
534;Lucania;76245.914668952;4495279.44832093;Italia
535;Cavalaire;-677026.849693309;4882990.95624787;Narbonensis
536;Ilchester;-1150134.75997591;5922586.44830289;Britannia
537;Garrissou;-975961.784425268;5052714.04441386;Narbonensis
538;Adria;-204080.757311773;5028262.876483;Italia
539;Vieille-Toulouse;-1081177.25100146;5008481.8977267;Narbonensis
540;Roujan;-930867.075883968;4971478.32600594;Narbonensis
541;Finale Emilia;-268050.500459333;5010576.09401349;Italia
542;Auterive;-1110617.44516429;5055612.02950957;Aquitania
543;Lamta;-417136.042473151;3994477.5170122;Africa Proconsularis
544;Sedlescombe;-931835.020839365;5842937.63681641;Britannia
545;Andance;-771290.044823869;5139021.50843381;Narbonensis
546;Sant Josep;-1214971.86967115;4497561.38539052;Tarraconensis
547;Mathura;6603130.80507761;4827282.99196868;
548;Hainstadt;-343334.35875129;5553199.17049125;Germania Superior
549;Villajoyosa;-1359983.54611425;4482405.98865067;Tarraconensis
550;Denver;-888395.956253208;6028114.35288591;Britannia
551;Alcochete;-2125047.87860387;4742399.79131199;Lusitania
552;Arcevia;-152254.784794725;4848055.69055617;Italia
553;Forbach;-532867.854726648;5534136.66167503;Belgica
554;Charente-Maritime;-1197680.11980849;5273960.39113718;Aquitania
555;Boulogne;-1199685.63217685;5429601.32412584;Aquitania
556;Saint-Gilles-du-Gard;-836101.57479194;4971447.95060132;Narbonensis
557;Nîmes;-583690.483652567;5573603.57050549;Belgica
558;Sardegna;-467880.39475127;4593494.76622919;Corsica et Sardinia
559;Gonneville-sur-Scie;-929956.466799796;5704946.95969401;Lugdunensis
560;Presqu'île de Giens;-710617.819508801;4875839.64360112;Narbonensis
561;Weißenthurm;-460851.630191816;5673325.96088646;Germania Superior
562;Horbourg;-512236.703102229;5415301.15840399;Germania Superior
563;Formentera;-1205341.5848801;4469269.66983729;Tarraconensis
564;Bad Cannstatt;-364382.647815494;5472696.5638907;Germania Superior
565;Habsheim;-517392.794026849;5376424.86373607;Germania Superior
566;Ribemont-sur-Ancre;-817878.374500059;5698938.22529418;Belgica
567;Due Maestà;-291596.16030216;5004063.12281926;Italia
568;Gavello;-215689.786027485;5025097.89340639;Italia
569;Eslettes;-937592.691369283;5682421.65138874;Lugdunensis
570;Naucratis;1417865.36272127;3458170.84485246;Aegyptus
571;Benningen;-304728.940598787;5369397.55636999;Raetia
572;Castelldefels;-1067500.19720434;4859249.74159737;Tarraconensis
573;Grosssachsen;-392098.886017169;5559302.54730787;Germania Superior
574;Newcastle upon Tyne;-933657.639816768;6330344.85937732;Britannia
575;Cazedarnes;-956060.102319733;4967444.24400891;Narbonensis
576;Illa del Aire;-933711.196405127;4541737.31151757;Tarraconensis
577;Clarques;-818816.176379422;5779734.8840576;Belgica
578;Les Rues des Vignes;-766488.604953893;5702105.76014902;Belgica
579;Islas Columbretas;-1245011.02886499;4616123.60115323;Tarraconensis
580;Provincia di Novara;-475920.228606223;5168111.12039219;Raetia
581;Terrassa;-1085921.37939975;4779119.33453209;Tarraconensis
582;Mailhac;-975060.318115575;4957675.90792465;Narbonensis
583;Argentona;-1053962.27178062;4770685.8274305;Tarraconensis
584;Saint-Blaise;-796445.488684615;4938168.7621311;Narbonensis
585;Durrës;369558.450418842;4575792.01330559;Macedonia
586;Alicante;-1385089.28450119;4463713.26666675;Tarraconensis
587;Lenzburg;-466782.450021658;5328072.18904031;Germania Superior
588;Lipari;-29346.5377588989;4276919.93640474;Sicilia
589;Adenau;-498165.472813481;5676407.33142564;Germania Inferior
590;Credenhill;-1117484.41715675;6044115.93178256;Britannia
591;Aoste;-700076.592775839;5164660.88757553;Narbonensis
592;Orléans;-924043.435940068;5484756.71466925;Lugdunensis
593;Alghero;-574966.657682757;4567839.39705301;Corsica et Sardinia
594;Mouliets-et-Villemartin;-1160727.64714426;5184152.83893968;Aquitania
595;Strood;-919267.933298653;5894683.84630455;Britannia
596;Neckarrems;-358675.729159672;5479630.42759026;Germania Superior
597;Tours;-1028333.68964916;5452373.85775663;Lugdunensis
598;Tayside;-994435.113986876;6525722.48411293;Caledonia
599;Mendip Hills;-1138702.32700154;5950424.38554446;Britannia
600;Levroux;-972120.872496565;5388311.99135741;Aquitania
601;Köngen;181025.739987277;6639111.01406005;
602;Narni;-197075.088829552;4742153.1534877;Italia
